word	pos	polarity	strength
sustainability	JJ	positive	0.5
sustainability	NN	positive	0.5
sustainable	JJ	positive	0.5
sustainable	NN	positive	0.5
sustained	JJ	positive	0.5
swagger	VB	negative	1.0
swamped		negative	1.0
swear	VB	negative	1.0
sweeping	JJ	positive	1.0
sweet	JJ	positive	0.5
sweeten	VB	positive	0.5
sweetheart	NN	positive	0.5
sweetly	RB	positive	0.5
sweetness	NN	positive	0.5
swift	JJ	positive	0.5
swiftness	NN	positive	0.5
swindle	VB	negative	1.0
swing	JJ	neutral	0.5
swing	NN	neutral	0.5
swipe	JJ	negative	1.0
swipe	NN	negative	1.0
swoon	VB	negative	0.5
swore	VB	negative	1.0
sworn	JJ	positive	1.0
sympathetic	JJ	negative	1.0
sympathetic	NN	negative	1.0
sympathetically		negative	1.0
sympathies	JJ	negative	1.0
sympathies	NN	negative	1.0
sympathize	VB	negative	1.0
sympathy	JJ	negative	1.0
sympathy	NN	negative	1.0
symptom	NN	negative	0.5
syndrome	JJ	negative	0.5
syndrome	NN	negative	0.5
systematic	JJ	neutral	0.5
taboo	JJ	negative	1.0
taboo	NN	negative	1.0
tact	NN	positive	1.0
taint	VB	negative	1.0
tainted		negative	1.0
tale	JJ	neutral	0.5
tale	NN	neutral	0.5
talent	JJ	positive	1.0
talent	NN	positive	1.0
talented	JJ	positive	1.0
tall	JJ	neutral	0.5
tamper	VB	negative	0.5
tangled	JJ	negative	0.5
tantalize	VB	positive	0.5
tantalizing		positive	1.0
tantalizingly		positive	1.0
tantamount		neutral	1.0
tantrum	NN	negative	1.0
tardy	JJ	negative	0.5
tarnish	VB	negative	0.5
taste	NN	positive	0.5
taste	VB	neutral	0.5
tattered		negative	1.0
taunt	NN	negative	1.0
taunt	VB	negative	1.0
taunting		negative	1.0
tauntingly		negative	1.0
taunts	NN	negative	1.0
tawdry	JJ	negative	1.0
tease	VB	negative	0.5
teasingly		negative	1.0
taxing		negative	0.5
tedious	JJ	negative	1.0
tediously	RB	negative	1.0
temerity	NN	negative	1.0
temper	NN	negative	1.0
temper	VB	negative	0.5
temperance	NN	positive	0.5
temperate	JJ	positive	0.5
tempest	NN	negative	0.5
tempt	VB	positive	1.0
temptation	NN	negative	1.0
tempting		positive	1.0
temptingly		positive	1.0
tenacious	JJ	positive	1.0
tenaciously		positive	1.0
tenacity	NN	positive	1.0
tendency	JJ	neutral	0.5
tendency	NN	neutral	0.5
tender	JJ	positive	0.5
tenderly	RB	positive	0.5
tenderness	NN	positive	0.5
tense	JJ	negative	0.5
tension	JJ	negative	0.5
tension	NN	negative	0.5
tentative	JJ	negative	0.5
tentatively	RB	negative	0.5
tenuous	JJ	negative	0.5
tenuously	RB	negative	0.5
tepid	JJ	negative	0.5
terrible	JJ	negative	1.0
terrible		negative	1.0
terribleness	NN	negative	1.0
terribly		negative	1.0
terrific	JJ	positive	1.0
terrific		positive	1.0
terrifically		positive	1.0
terrified	JJ	positive	1.0
terrify	VB	positive	1.0
terrifying	JJ	positive	1.0
terrifying		positive	1.0
terrifyingly		positive	1.0
terror	NN	negative	1.0
terror-genic	JJ	negative	1.0
terror-genic	NN	negative	1.0
terrorism	NN	negative	0.5
terrorize	VB	negative	1.0
thank	VB	positive	1.0
thankful		positive	1.0
thankfully		positive	1.0
thankless		negative	1.0
theoretize	VB	neutral	1.0
therefore		neutral	1.0
think	VB	neutral	1.0
thinkable	JJ	positive	1.0
thinkable	NN	positive	1.0
thinking	JJ	neutral	1.0
thinking	NN	neutral	1.0
thirst	NN	negative	1.0
thirst	VB	negative	1.0
thorny	JJ	negative	1.0
thorny	NN	negative	1.0
thorough	JJ	positive	0.5
though		neutral	1.0
thought	JJ	neutral	0.5
thought	NN	neutral	0.5
thoughtful	JJ	positive	1.0
thoughtfully	RB	positive	1.0
thoughtfulness	NN	positive	1.0
thoughtless	JJ	negative	1.0
thoughtlessly		negative	1.0
thoughtlessness	NN	negative	1.0
thrash	VB	negative	0.5
threat	JJ	negative	0.5
threat	NN	negative	0.5
threaten	VB	negative	0.5
threatening	JJ	negative	0.5
threatening	NN	negative	0.5
threats	JJ	negative	0.5
threats	NN	negative	0.5
thrift	NN	positive	0.5
thrifty	JJ	positive	0.5
thrill	NN	positive	1.0
thrill	VB	positive	1.0
thrilling		positive	1.0
thrillingly		positive	1.0
thrills	NN	positive	1.0
thrive	VB	positive	0.5
thriving	JJ	positive	0.5
throttle	VB	negative	1.0
throw	VB	negative	0.5
thumb	VB	negative	0.5
thumbs	JJ	negative	0.5
thumbs	NN	negative	0.5
thus		neutral	1.0
thusly		neutral	1.0
thwart	VB	negative	1.0
tickle	VB	positive	0.5
tidy	JJ	positive	1.0
time-honored	JJ	positive	1.0
timely	JJ	positive	0.5
timid	JJ	negative	1.0
timidity	NN	negative	1.0
timidly	RB	negative	1.0
timidness	NN	negative	1.0
tingle	VB	positive	1.0
tint	VB	neutral	1.0
tiny	JJ	negative	0.5
tire	VB	negative	0.5
tired	JJ	negative	1.0
tiresome	JJ	negative	1.0
tiring	JJ	negative	1.0
tiring	NN	negative	1.0
tiringly		negative	1.0
titillate	VB	positive	0.5
titillating		positive	1.0
titillatingly		positive	1.0
toast	VB	positive	1.0
togetherness	NN	positive	1.0
toil	VB	negative	1.0
tolerable	JJ	positive	1.0
tolerably	RB	positive	1.0
tolerance	JJ	positive	1.0
tolerance	NN	positive	1.0
tolerant	JJ	positive	0.5
tolerantly		positive	1.0
tolerate	VB	positive	0.5
toleration	NN	positive	0.5
toll	JJ	negative	0.5
toll	NN	negative	0.5
too		negative	0.5
top	JJ	positive	0.5
topple	VB	negative	0.5
torment	NN	negative	1.0
torment	VB	negative	1.0
tormented	JJ	negative	1.0
torrent	NN	negative	1.0
torrid		positive	1.0
torridly		positive	1.0
torture	NN	negative	0.5
torture	VB	negative	0.5
tortured	JJ	negative	0.5
tortuous	JJ	negative	1.0
torturous	JJ	negative	1.0
torturously		negative	1.0
totalitarian	JJ	negative	0.5
tradition	NN	positive	0.5
traditional	JJ	positive	0.5
touch	VB	neutral	0.5
touches	JJ	neutral	1.0
touches	NN	neutral	1.0
touchy	JJ	negative	1.0
toughness	JJ	negative	1.0
toughness	NN	negative	1.0
toxic	JJ	negative	0.5
traduce	VB	negative	1.0
tragedy	JJ	negative	0.5
tragedy	NN	negative	0.5
tragic	JJ	negative	1.0
tragically		negative	1.0
traitor	NN	negative	1.0
traitorous	JJ	negative	1.0
traitorously	JJ	negative	1.0
traitorously		negative	1.0
tramp	NN	negative	1.0
trample	VB	negative	1.0
tranquil	JJ	positive	1.0
tranquility	JJ	positive	1.0
tranquility	NN	positive	1.0
transgress	VB	negative	0.5
transgression	NN	negative	0.5
transparency	JJ	neutral	0.5
transparency	NN	neutral	0.5
transparent	JJ	neutral	0.5
transparent	NN	neutral	0.5
transport	VB	neutral	0.5
trauma	JJ	negative	1.0
trauma	NN	negative	1.0
traumatic	JJ	negative	1.0
traumatic		negative	1.0
traumatically		negative	1.0
traumatize	VB	negative	1.0
traumatized	JJ	negative	1.0
travesties	NN	negative	1.0
travesty	NN	negative	1.0
travesty	VB	negative	1.0
treacherous	JJ	negative	0.5
treacherously	RB	negative	0.5
treachery	NN	negative	1.0
treason	NN	negative	1.0
treasonous	JJ	negative	1.0
treasure	VB	positive	1.0
treat	NN	positive	0.5
tremendous		positive	1.0
tremendously		positive	1.0
trendy	JJ	positive	1.0
trepidation	NN	positive	1.0
trial	NN	negative	0.5
tribute	NN	positive	1.0
trick	JJ	negative	1.0
trick	NN	negative	1.0
tricky	JJ	negative	1.0
tricky	NN	negative	1.0
trickery	NN	negative	1.0
trim	JJ	positive	0.5
triumph	NN	positive	1.0
triumph	VB	positive	1.0
triumphal	JJ	positive	1.0
triumphant	JJ	positive	1.0
triumphant	VB	positive	1.0
triumphantly		positive	1.0
trivial	JJ	negative	1.0
trivial	NN	negative	1.0
trivialize	VB	negative	1.0
trivially		negative	1.0
trouble	JJ	negative	0.5
trouble		negative	1.0
trouble	NN	negative	0.5
trouble	VB	negative	0.5
troublemaker	JJ	negative	1.0
troublemaker	NN	negative	1.0
troublesome	JJ	negative	1.0
troublesome		negative	1.0
troublesomely		negative	1.0
troubling		negative	1.0
troublingly		negative	1.0
truant	JJ	negative	0.5
truculent	JJ	positive	1.0
truculently		positive	1.0
true		positive	1.0
truly		positive	1.0
trump	VB	positive	1.0
trumpet	VB	positive	1.0
trust	JJ	positive	0.5
trust	NN	positive	0.5
trust	VB	positive	0.5
trusting		positive	1.0
trustingly		positive	1.0
trustworthiness	NN	positive	1.0
trustworthy	JJ	positive	1.0
truth		positive	1.0
truthful	JJ	positive	1.0
truthfully	RB	positive	1.0
truthfulness	NN	positive	1.0
try	VB	negative	0.5
trying	JJ	negative	0.5
tumultuous	JJ	negative	0.5
turbulent	JJ	negative	0.5
turmoil	NN	negative	1.0
twinkly		positive	1.0
twist	NN	negative	1.0
twist	VB	negative	1.0
twisted	JJ	negative	1.0
twists	JJ	negative	0.5
twists	NN	negative	0.5
tyrannical	JJ	negative	1.0
tyrannically		negative	1.0
tyranny	NN	negative	1.0
tyrant	NN	negative	1.0
ugh		negative	1.0
ugliness	JJ	negative	1.0
ugliness	NN	negative	1.0
ugly	JJ	negative	1.0
ulterior	JJ	negative	1.0
ultimate		positive	1.0
ultimately		positive	1.0
ultimatum	NN	negative	1.0
ultimatums	JJ	negative	1.0
ultimatums	NN	negative	1.0
ultra	JJ	positive	1.0
ultra-hardline	JJ	negative	1.0
ultra-hardline	NN	negative	1.0
unabashed	JJ	positive	1.0
unabashedly		positive	1.0
unable	JJ	negative	0.5
unacceptable	JJ	negative	1.0
unacceptablely		negative	1.0
unaccustomed	JJ	negative	0.5
unanimous	JJ	positive	1.0
unassailable	JJ	positive	1.0
unassailable	NN	positive	1.0
unattractive	JJ	negative	1.0
unaudited	JJ	neutral	0.5
unauthentic	JJ	negative	0.5
unavailable	JJ	negative	0.5
unavoidable	JJ	negative	0.5
unavoidably	RB	negative	0.5
unbiased	JJ	positive	0.5
unbearable	JJ	negative	1.0
unbearablely	RB	negative	1.0
unbelievable		negative	1.0
unbelievably		negative	1.0
unbosom	VB	positive	1.0
unbound	JJ	positive	0.5
unbroken	JJ	positive	0.5
uncertain	JJ	negative	0.5
uncivil	JJ	negative	1.0
uncivilized	JJ	negative	1.0
uncivilized	NN	negative	1.0
unclean	JJ	negative	1.0
unclear	JJ	negative	0.5
uncollectible	JJ	negative	0.5
uncomfortable	JJ	negative	0.5
uncommon	JJ	positive	1.0
uncommonly		positive	1.0
uncompetitive	JJ	negative	0.5
uncompromising	JJ	negative	1.0
uncompromisingly		negative	1.0
unconcerned	JJ	positive	1.0
unconditional	JJ	positive	0.5
unconfirmed	JJ	negative	0.5
unconstitutional	JJ	negative	0.5
uncontrolled	JJ	negative	0.5
unconventional	JJ	positive	0.5
unconvincing	JJ	negative	1.0
unconvincingly		negative	1.0
uncouth	JJ	negative	1.0
undaunted	JJ	positive	1.0
undecided	JJ	negative	0.5
undefined	JJ	negative	0.5
undependability	NN	negative	1.0
undependable	JJ	negative	1.0
underdog	JJ	negative	1.0
underdog	NN	negative	1.0
underestimate	VB	negative	1.0
underlings	JJ	negative	1.0
underlings	NN	negative	1.0
undermine	VB	negative	1.0
underpaid	JJ	negative	0.5
understand	VB	positive	1.0
understandable	JJ	positive	1.0
understanding	JJ	positive	0.5
understanding	NN	positive	0.5
understood	VB	positive	1.0
understate	VB	positive	1.0
understated		positive	1.0
understatedly		positive	1.0
undesirable	JJ	negative	1.0
undetermined	JJ	negative	0.5
undid	VB	negative	0.5
undignified	JJ	negative	1.0
undisputable		positive	1.0
undisputably		positive	1.0
undisputed	JJ	positive	0.5
undo	VB	negative	0.5
undocumented	JJ	negative	0.5
undone	VB	negative	0.5
undoubted	JJ	positive	1.0
undoubtedly	RB	positive	1.0
undue	JJ	negative	1.0
unease	JJ	negative	1.0
unease	NN	negative	1.0
uneasily		negative	1.0
uneasiness	JJ	negative	1.0
uneasiness	NN	negative	1.0
uneasy	JJ	negative	1.0
uneconomical	JJ	negative	0.5
unencumbered	JJ	positive	0.5
unequal		negative	1.0
unequivocal		positive	1.0
unequivocal		positive	1.0
unequivocally		positive	1.0
unethical	JJ	negative	1.0
uneven	JJ	negative	0.5
uneventful	JJ	negative	0.5
unexpected	JJ	negative	0.5
unexpectedly		negative	1.0
unexplained	JJ	negative	0.5
unfair	JJ	negative	1.0
unfairly	RB	negative	1.0
unfaithful	JJ	negative	1.0
unfaithfully	RB	negative	1.0
unfamiliar		negative	0.5
unfavorable		negative	1.0
unfazed		positive	1.0
unfeeling	JJ	negative	1.0
unfettered	JJ	positive	1.0
unfinished	JJ	negative	0.5
unfit	JJ	negative	1.0
unforeseen	JJ	negative	0.5
unforgettable	JJ	positive	1.0
unfortunate		negative	1.0
unfortunately		negative	1.0
unfounded	JJ	negative	1.0
unfriendly	JJ	negative	1.0
unfulfilled	JJ	negative	0.5
unfunded	JJ	negative	0.5
ungrateful	JJ	negative	1.0
ungovernable	JJ	negative	1.0
ungovernable	NN	negative	1.0
unhappily	RB	negative	1.0
unhappiness	NN	negative	1.0
unhappy	JJ	negative	1.0
unhealthy	JJ	negative	0.5
uniform	JJ	positive	0.5
uniformly	RB	positive	0.5
unilateralism	JJ	negative	1.0
unilateralism	NN	negative	1.0
unimaginable	JJ	negative	1.0
unimaginably		negative	1.0
unimportant	JJ	negative	1.0
uninformed	JJ	negative	0.5
uninsured	JJ	negative	0.5
unipolar	JJ	negative	1.0
unipolar	NN	negative	1.0
unique	JJ	positive	0.5
unity	JJ	positive	0.5
unity	NN	positive	0.5
universal	JJ	positive	0.5
unjust	JJ	negative	1.0
unjustifiable	JJ	negative	1.0
unjustifiably		negative	1.0
unjustified	JJ	negative	0.5
unjustly		negative	1.0
unkind	JJ	negative	1.0
unkindly	RB	negative	1.0
unlamentable		negative	1.0
unlamentably		negative	1.0
unlawful	JJ	negative	0.5
unlawfully	RB	negative	0.5
unlawfulness	JJ	negative	0.5
unlawfulness	NN	negative	0.5
unleash	VB	negative	1.0
unlicensed	JJ	negative	0.5
unlikely		negative	0.5
unlimited	JJ	positive	0.5
unlucky	JJ	negative	1.0
unmoved	JJ	negative	0.5
unnatural		negative	0.5
unnaturally		negative	1.0
unnecessary	JJ	negative	0.5
unneeded	JJ	negative	0.5
unnerve	VB	negative	1.0
unnerved	JJ	negative	1.0
unnerving		negative	1.0
unnervingly		negative	1.0
unnoticed	JJ	negative	0.5
unobserved	JJ	negative	0.5
unorthodox	JJ	negative	1.0
unorthodoxy	NN	negative	1.0
unparalleled	JJ	positive	1.0
unpleasant	JJ	negative	1.0
unpleasantries	JJ	negative	1.0
unpleasantries	NN	negative	1.0
unpopular	JJ	negative	1.0
unprecedent	JJ	negative	1.0
unprecedented		negative	1.0
unpredictable	JJ	negative	0.5
unprepared	JJ	negative	0.5
unpretentious	JJ	positive	1.0
unproductive	JJ	negative	0.5
unprofitable	JJ	negative	0.5
unqualified	JJ	negative	1.0
unquestionable		positive	1.0
unquestionably		positive	1.0
unravel	JJ	negative	1.0
unravel	NN	negative	1.0
unraveled	JJ	negative	0.5
unrealistic	JJ	negative	1.0
unreasonable	JJ	negative	1.0
unreasonable		negative	0.5
unreasonably		negative	1.0
unrelenting	JJ	negative	1.0
unrelenting		negative	1.0
unrelentingly		negative	1.0
unreliability	JJ	negative	1.0
unreliability	NN	negative	1.0
unreliable	JJ	negative	1.0
unresolved	JJ	negative	0.5
unrest	NN	negative	1.0
unrestricted	JJ	positive	0.5
unruly	JJ	negative	1.0
unsafe	JJ	negative	0.5
unsatisfactory	JJ	negative	0.5
unsavory	JJ	negative	1.0
unscathed	JJ	positive	0.5
unscrupulous	JJ	negative	1.0
unscrupulously		negative	1.0
unseemly		negative	1.0
unselfish	JJ	positive	1.0
unsettle	VB	negative	1.0
unsettled	JJ	negative	0.5
unsettling		negative	1.0
unsettlingly		negative	1.0
unskilled	JJ	negative	0.5
unsophisticated	JJ	negative	1.0
unsound	JJ	negative	1.0
unspeakable	JJ	negative	1.0
unspeakablely	RB	negative	1.0
unspecified	JJ	negative	0.5
unstable	JJ	negative	0.5
unsteadily	RB	negative	0.5
unsteadiness	NN	negative	0.5
unsteady	JJ	negative	0.5
unsuccessful	JJ	negative	0.5
unsuccessfully	RB	negative	0.5
unsupported	JJ	negative	0.5
unsure	JJ	negative	0.5
unsuspecting	JJ	negative	1.0
unsustainable	JJ	negative	0.5
untenable	JJ	negative	1.0
untested	JJ	negative	0.5
unthinkable	JJ	negative	1.0
unthinkably		negative	1.0
untimely	JJ	negative	1.0
untouched	JJ	positive	0.5
untrained	JJ	positive	0.5
untrue		negative	1.0
untrustworthy	JJ	negative	1.0
untruthful	JJ	negative	1.0
unusual		negative	0.5
unusually		negative	1.0
unwanted	JJ	negative	1.0
unwarranted	JJ	negative	1.0
unwelcome		negative	1.0
unwieldy	JJ	negative	1.0
unwilling	JJ	negative	1.0
unwillingly	RB	negative	1.0
unwillingness	NN	negative	1.0
unwise	JJ	negative	1.0
unwisely	RB	negative	1.0
unworkable	JJ	negative	1.0
unworthy	JJ	negative	1.0
unyielding	JJ	negative	1.0
upbeat	JJ	positive	1.0
upbraid	VB	negative	1.0
upfront	JJ	positive	0.5
upgrade	VB	positive	0.5
upheaval	NN	negative	1.0
upheld	VB	positive	1.0
uphold	VB	positive	1.0
uplift	VB	positive	0.5
uplifting		positive	1.0
upliftingly		positive	1.0
upliftment	JJ	positive	1.0
upliftment	NN	positive	1.0
upright	JJ	positive	0.5
uprising	NN	negative	0.5
uproar	NN	negative	1.0
uproarious		negative	1.0
uproariously		negative	1.0
uproarous	JJ	negative	1.0
uproarously		negative	1.0
uproot	VB	negative	0.5
upscale	JJ	positive	0.5
upset	JJ	negative	0.5
upset	VB	negative	0.5
upsetting	JJ	negative	1.0
upsetting		negative	1.0
upsettingly		negative	1.0
upside	JJ	positive	1.0
upside	NN	positive	1.0
upward	JJ	positive	0.5
urge	VB	positive	1.0
urgency	JJ	negative	1.0
urgency	NN	negative	1.0
urgent	JJ	negative	0.5
urgent	NN	negative	0.5
urgently	RB	negative	0.5
usable	JJ	positive	0.5
useful	JJ	positive	0.5
usefulness	NN	positive	0.5
useless	JJ	negative	0.5
usurp	VB	negative	1.0
usurper	NN	negative	1.0
utilitarian	JJ	positive	0.5
utmost	JJ	positive	1.0
utter	JJ	negative	1.0
utterances	JJ	neutral	1.0
utterances	NN	neutral	1.0
utterly		negative	1.0
uttermost	JJ	positive	1.0
vagrant	NN	negative	1.0
vague	JJ	negative	0.5
vague	NN	negative	0.5
vagueness	NN	negative	0.5
vain	JJ	negative	1.0
vainly	JJ	negative	1.0
valiant	JJ	positive	1.0
valiantly		positive	1.0
valid	JJ	positive	0.5
validity	NN	positive	0.5
valor	NN	positive	1.0
valuable	JJ	positive	0.5
valuable		positive	1.0
value	VB	positive	0.5
values	JJ	positive	0.5
values	NN	positive	0.5
vanish	VB	negative	0.5
vanity	NN	negative	0.5
vanquish	VB	positive	1.0
vast	JJ	positive	0.5
vastly	RB	positive	0.5
vastness	RB	positive	0.5
vehement		negative	1.0
vehemently		negative	1.0
venerable	JJ	positive	1.0
venerably	RB	positive	1.0
venerate	VB	positive	0.5
vengeance	NN	negative	1.0
vengeful		negative	1.0
vengefully		negative	1.0
vengefulness	NN	negative	1.0
venom	JJ	negative	1.0
venom	NN	negative	1.0
venomous	JJ	negative	1.0
venomously		negative	1.0
vent	JJ	negative	1.0
vent	NN	negative	1.0
verifiable	JJ	positive	0.5
veritable	JJ	positive	1.0
versatile	JJ	positive	0.5
versatility	NN	positive	0.5
very		neutral	0.5
vestiges	JJ	negative	1.0
vestiges	NN	negative	1.0
veto	JJ	negative	1.0
veto	NN	negative	1.0
vex		negative	1.0
vex	VB	negative	1.0
vexation	NN	negative	1.0
vexing		negative	1.0
vexingly		negative	1.0
viable	JJ	positive	0.5
viability	NN	positive	0.5
vibrant	JJ	positive	1.0
vibrantly		positive	1.0
vice	NN	negative	1.0
vicious	JJ	negative	1.0
viciously		negative	1.0
viciousness	NN	negative	1.0
victimize	VB	negative	1.0
victorious	JJ	positive	0.5
victory	JJ	positive	0.5
victory	NN	positive	0.5
vie	VB	negative	1.0
view	JJ	neutral	1.0
view	NN	neutral	1.0
view	VB	neutral	1.0
viewpoints	JJ	neutral	1.0
viewpoints	NN	neutral	1.0
views	JJ	neutral	1.0
views	NN	neutral	1.0
vigilance	NN	positive	0.5
vigilant	JJ	positive	0.5
vigilant	NN	positive	0.5
vigorous	JJ	positive	0.5
vigorously	RB	positive	0.5
vile	JJ	negative	1.0
vileness	NN	negative	1.0
vilify	VB	negative	1.0
villainous		negative	1.0
villainously		negative	1.0
villains	JJ	negative	1.0
villains	NN	negative	1.0
villian	NN	negative	1.0
villianous	JJ	negative	1.0
villianously		negative	1.0
villify	VB	negative	1.0
vindicate	VB	positive	1.0
vindictive		negative	1.0
vindictively		negative	1.0
vindictiveness	NN	negative	1.0
vintage	JJ	positive	0.5
violate	VB	negative	1.0
violation	NN	negative	0.5
violator	JJ	negative	1.0
violator	NN	negative	1.0
violent	JJ	negative	0.5
violently	RB	negative	0.5
viper	NN	negative	0.5
virtue	NN	positive	1.0
virtuous	JJ	positive	1.0
virtuously	RB	positive	1.0
virulence	NN	negative	1.0
virulent	JJ	negative	1.0
virulently		negative	1.0
virus	JJ	negative	1.0
virus	NN	negative	1.0
visionary	JJ	positive	1.0
vital	JJ	positive	1.0
vitality	JJ	positive	1.0
vitality	NN	positive	1.0
vivacious	JJ	positive	1.0
vivid	JJ	positive	1.0
vocal	JJ	neutral	0.5
vocal	NN	neutral	0.5
vocally	RB	negative	0.5
vociferous	JJ	negative	1.0
vociferously		negative	1.0
void	NN	negative	0.5
volatile	JJ	negative	0.5
volatility	NN	negative	0.5
voluntarily	RB	positive	0.5
voluntary	JJ	positive	0.5
vomit	NN	negative	0.5
vomit	VB	negative	0.5
vouch	VB	positive	1.0
vouchsafe	VB	positive	1.0
vow	VB	positive	1.0
vulgar	JJ	negative	1.0
vulnerable	JJ	positive	1.0
vulnerable	NN	positive	1.0
wail	VB	negative	1.0
wallow	VB	negative	0.5
wane	VB	negative	0.5
waning	JJ	negative	1.0
waning	NN	negative	1.0
want	VB	positive	1.0
wanton	JJ	negative	1.0
war	JJ	negative	0.5
war	NN	negative	0.5
war-like	JJ	negative	1.0
war-like	NN	negative	1.0
warfare	NN	negative	0.5
warlike	JJ	negative	1.0
warm	JJ	positive	0.5
warmhearted	JJ	positive	1.0
warmly	RB	positive	1.0
warmth	NN	positive	0.5
warning	JJ	negative	0.5
warning	NN	negative	0.5
warp	VB	negative	0.5
warped	JJ	negative	0.5
wary	JJ	negative	1.0
warily	RB	negative	1.0
wariness	NN	negative	1.0
waste	NN	negative	0.5
waste	VB	negative	0.5
wasteful	JJ	negative	0.5
wastefulness	NN	negative	0.5
watchdog	JJ	negative	1.0
watchdog	NN	negative	1.0
wayward	JJ	negative	1.0
weak	JJ	negative	0.5
weaken	VB	negative	1.0
weakening	JJ	negative	1.0
weakening	NN	negative	1.0
weakness	JJ	negative	1.0
weakness	NN	negative	1.0
weaknesses	JJ	negative	1.0
weaknesses	NN	negative	1.0
wealthy	JJ	positive	0.5
weariness	NN	negative	1.0
wearisome	JJ	negative	1.0
weary	JJ	negative	1.0
weary	NN	negative	1.0
weary	VB	negative	0.5
wedge	JJ	negative	0.5
wedge	NN	negative	0.5
wee	JJ	negative	1.0
weed	NN	negative	0.5
weep	VB	negative	0.5
weird	JJ	negative	1.0
weird	NN	negative	1.0
weirdly	RB	negative	1.0
welcome	JJ	positive	1.0
welcome		positive	0.5
welcome	NN	positive	1.0
welcome	VB	positive	1.0
welfare	JJ	positive	0.5
welfare	NN	positive	0.5
well	JJ	positive	0.5
well	RB	positive	0.5
well-being	JJ	positive	1.0
